hospital_id,hospital_name,hospital_type,department,address,city,district,lat,lon,phone,weekday_open,weekday_close,weekend_open,has_weekend,night_service,is_emergency,emergency_level
H00124,강훈소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 입춘로 110, (반곡동, 파라다이스프라자 301,302호)",원주시,입춘로,37.3234174,127.9816785,033-744-7579,,,,0,0,0,NONE
H00125,개성소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4215, (교동)",속초시,동해대로,38.1952331,128.5772842,033-635-3229,,,,0,0,0,NONE
H00126,경선산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 옥가로7번길 3, (옥천동)",강릉시,옥가로7번길,37.7574051,128.8985034,033-643-7131,,,,0,0,0,NONE
H00127,고려가정의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 예술관길 25, (명륜동, 명륜2차아파트)",원주시,예술관길,37.3326585,127.9421494,033-763-3552,,,,0,0,0,NONE
H00128,고려가정의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 성덕포남로 75, 2층 (입암동)",강릉시,성덕포남로,37.7609503,128.9174296,033-651-8875,,,,0,0,0,NONE
H00129,고려비뇨기과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 보안길 65, (후평동)",춘천시,보안길,37.8801477,127.7503481,033-242-7580,,,,0,0,0,NONE
H00130,고려산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 96, (청학동)",속초시,중앙로,38.2012797,128.5862698,033-635-3579,,,,0,0,0,NONE
H00131,고려외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 원문로 107-8, (단계동)",원주시,원문로,37.3559999,127.9352372,033-744-2727,,,,0,0,0,NONE
H00132,고려의원,CLINIC,"내과, 가정의학과","강원특별자치도 태백시 황지로 176-1, (황지동)",태백시,황지로,37.1741278,128.9906931,033-553-6771,,,,0,0,0,NONE
H00133,고려의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 도계읍 도계우회로 20, (도계읍)",삼척시,도계읍,37.2337489,129.0467317,033-541-2123,,,,0,0,0,NONE
H00134,고려제일의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 부론면 법천시장길 52, 2층",원주시,부론면,37.2080369,127.7494614,033-742-7572,,,,0,0,0,NONE
H00135,고석만정신건강의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 능라동길 59, (무실동, 정한프라자 509호)",원주시,능라동길,37.3344196,127.9308182,033-744-0223,,,,0,0,0,NONE
H00136,고석연가정의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 후석로 244, (후평동)",춘천시,후석로,37.8732828,127.7528979,033-254-0121,,,,0,0,0,NONE
H00137,고승연신경외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 남원로 548, (개운동)",원주시,남원로,37.3330707,127.947667,033-764-0625,,,,0,0,0,NONE
H00138,고운가정의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 철원군 갈말읍 삼부연로 14, 2층",철원군,갈말읍,38.1451898,127.3094535,033-452-4697,,,,0,0,0,NONE
H00139,고은미래의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 시청로 98, 3층 (무실동)",원주시,시청로,37.335933,127.9287734,033-747-7552,,,,0,0,0,NONE
H00140,고은의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 봉화로 29, (단계동)",원주시,봉화로,37.3471028,127.9283142,033-747-7457,,,,0,0,0,NONE
H00141,공내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 옥가로 53-1, (교동)",강릉시,옥가로,37.7612235,128.8999091,033-648-4230,,,,0,0,0,NONE
H00142,곽엄섭내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 현충로 320-1, 1,2층 (태장동)",원주시,현충로,37.3817193,127.9476112,033-732-8277,,,,0,0,0,NONE
H00143,구철회내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 춘천로 188, (효자동)",춘천시,춘천로,37.8762547,127.7352717,033-244-3500,,,,0,0,0,NONE
H00144,권재활의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 104, (낙원동)",춘천시,중앙로,37.8772875,127.7233376,033-244-3465,,,,0,0,0,NONE
H00145,권혁준내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 서원대로 156, (단계동)",원주시,서원대로,37.3440918,127.9289354,033-746-2878,,,,0,0,0,NONE
H00146,그랜드배내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 68, 3층 (중앙로2가)",춘천시,중앙로,37.8795065,127.7262581,033-257-9222,,,,0,0,0,NONE
H00147,그랜드아름다운의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 68, 4층 (중앙로2가)",춘천시,중앙로,37.8795065,127.7262581,18995109,,,,0,0,0,NONE
H00148,그랜드연합의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 68, 5~6층 (중앙로2가)",춘천시,중앙로,37.8795065,127.7262581,033-255-6470,,,,0,0,0,NONE
H00149,그랜드우리안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 68, 2층 (중앙로2가)",춘천시,중앙로,37.8795065,127.7262581,033-911-3355,,,,0,0,0,NONE
H00150,근덕세란의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 근덕면 삼척로 3651, 2층 (근덕세란의원)",삼척시,근덕면,37.3802925,129.2258501,033-572-1131,,,,0,0,0,NONE
H00151,글로리아산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 천곡로 86-2, 3층 (천곡동, 대륜빌딩)",동해시,천곡로,37.5228662,129.1150224,033-532-0050,,,,0,0,0,NONE
H00152,기린소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 지정면 신지정로 266, 204호",원주시,지정면,37.3785403,127.8705794,033-734-3132,,,,0,0,0,NONE
H00153,기쁨가정의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 선사로 1, 2층 1호 (조양동)",속초시,선사로,38.1870391,128.5922701,033-636-7582,,,,0,0,0,NONE
H00154,김경태내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 횡성군 횡성읍 태기로 27, (횡성읍)",횡성군,횡성읍,37.4911197,127.9866616,033-344-6660,,,,0,0,0,NONE
H00155,김남동내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 율곡로 2844, (옥천동)",강릉시,율곡로,37.7578506,128.8975948,033-646-8275,,,,0,0,0,NONE
H00156,김남두비뇨기과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 원일로 114, (중앙동)",원주시,원일로,37.3499886,127.9487173,033-742-0193,,,,0,0,0,NONE
H00157,김남원내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2120, 5층 505호 (옥천동, 시네몰)",강릉시,경강로,37.7556996,128.8986261,033-642-9155,,,,0,0,0,NONE
H00158,김내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 영서로 2777, (우두동)",춘천시,영서로,37.9011692,127.7284765,033-252-7595,,,,0,0,0,NONE
H00159,김대균의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 단구로 404, 2층 (단구동)",원주시,단구로,37.3208954,127.9549948,033-735-9201,,,,0,0,0,NONE
H00160,김도형내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 횡성군 횡성읍 앞들서남로 15, 2,3층",횡성군,횡성읍,37.4872508,127.9825162,033-343-2381,,,,0,0,0,NONE
H00161,김도훈재활의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 후석로 312, (후평동)",춘천시,후석로,37.8789722,127.7508984,033-253-6606,,,,0,0,0,NONE
H00162,김동우외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 문막읍 왕건로 81, (동화빌딩)",원주시,문막읍,37.3266562,127.8291598,033-734-0061,,,,0,0,0,NONE
H00163,김동일내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 교동광장로 145, 2층 (교동, 성심빌딩)",강릉시,교동광장로,37.7643194,128.8809847,033-641-8898,,,,0,0,0,NONE
H00164,김병호내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 태백시 황지로 176-1, (황지동)",태백시,황지로,37.1741278,128.9906931,033-552-6997,,,,0,0,0,NONE
H00165,김봉수외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로108번길 87-1, 1층 (금호동)",속초시,중앙로108번길,38.2022294,128.5903011,033-633-6633,,,,0,0,0,NONE
H00166,김비뇨기과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 중앙로 51, (교동)",속초시,중앙로,38.2006245,128.5820095,033-633-9241,,,,0,0,0,NONE
H00167,김석주의원,CLINIC,"내과, 가정의학과","강원특별자치도 화천군 화천읍 중앙로7길 8, (화천읍)",화천군,화천읍,38.1043153,127.7067905,033-442-0224,,,,0,0,0,NONE
H00168,김성중내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 퇴계로105번길 5, (퇴계동)",춘천시,퇴계로105번길,37.8618287,127.7319754,033-261-1554,,,,0,0,0,NONE
H00169,김소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 청대로 347, (교동)",속초시,청대로,38.1974651,128.5721888,033-637-1800,,,,0,0,0,NONE
H00170,김수일신경외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 태백시 황지로 90, (황지동)",태백시,황지로,37.1667415,128.9921718,033-553-7055,,,,0,0,0,NONE
H00171,김영돈내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 선수촌로 77, 송원빌딩 5층 501, 502호 (홍제동)",강릉시,선수촌로,37.7578212,128.8699889,033-823-2275,,,,0,0,0,NONE
H00172,김영석이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 서원대로 410, 2층 (단구동)",원주시,서원대로,37.3297852,127.9503251,033-744-5075,,,,0,0,0,NONE
H00173,김윤호안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 진주로 5, (남양동,2층)",삼척시,진주로,37.4413375,129.1639203,033-575-9900,,,,0,0,0,NONE
H00174,김이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 원일로 127, (일산동)",원주시,원일로,37.3505883,127.94782,033-743-6161,,,,0,0,0,NONE
H00175,김이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 금성로22번길 12, (금학동)",강릉시,금성로22번길,37.7549814,128.8975924,033-641-2304,,,,0,0,0,NONE
H00176,김인구정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 공지로 346, (효자동)",춘천시,공지로,37.8700677,127.728136,033-255-8033,,,,0,0,0,NONE
H00177,김인수정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 천곡로 86-2, (천곡동)",동해시,천곡로,37.5228662,129.1150224,033-535-3669,,,,0,0,0,NONE
H00178,김재권내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 경강로 2109, 3층 (임당동, 문선빌딩)",강릉시,경강로,37.7556928,128.8972549,033-655-0700,,,,0,0,0,NONE
H00179,김정권내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 중평길 12, 2층 (중앙동, 동남타워)",원주시,중평길,37.349332,127.9504155,033-748-9798,,,,0,0,0,NONE
H00180,김정배이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 후석로 304, (후평동)",춘천시,후석로,37.8784031,127.751335,033-255-7575,,,,0,0,0,NONE
H00181,김진봉내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 방송길 98, 4층 (온의동)",춘천시,방송길,37.8679122,127.7201749,033-241-7582,,,,0,0,0,NONE
H00182,김진수프롤로의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 북원로 2247, 덕안빌딩  3층 (단계동)",원주시,북원로,37.3464156,127.9333614,033-745-0188,,,,0,0,0,NONE
H00183,김창동이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 천사로 216, (중앙동)",원주시,천사로,37.3513794,127.9479337,033-744-6864,,,,0,0,0,NONE
H00184,김태연산부인과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4174, 3층 (조양동)",속초시,동해대로,38.1919251,128.5794073,033-635-3513,,,,0,0,0,NONE
H00185,김태영내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 속초시 동해대로 4288, (교동)",속초시,동해대로,38.1988717,128.5724665,033-633-8989,,,,0,0,0,NONE
H00186,김해성힐링유외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 금강로 67-1, 3층 (조양동)",춘천시,금강로,37.879341,127.729191,033-242-6066,,,,0,0,0,NONE
H00187,김현대내과의원,CLINIC,"내과, 가정의학과","강원특별자치도 철원군 동송읍 금학로 227, 김현대내과",철원군,동송읍,38.2087955,127.217401,033-455-0456,,,,0,0,0,NONE
H00188,김현민정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 동면 춘천순환로 609, 1,2층",춘천시,동면,37.8931719,127.7556521,033-261-6217,,,,0,0,0,NONE
H00189,김호준외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 약사고개길 15, (죽림동)",춘천시,약사고개길,37.8770396,127.7261025,033-251-0129,,,,0,0,0,NONE
H00190,김홍근의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 주문진읍 주문로 68, (주문진읍)",강릉시,주문진읍,37.889924,128.826038,033-661-2177,,,,0,0,0,NONE
H00191,까르르 하나 소아청소년과 의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 후석로 355, 3층 (후평동)",춘천시,후석로,37.8824913,127.7477797,033-251-8882,,,,0,0,0,NONE
H00192,꾸러기소아과의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 중앙로 249, (천곡동)",동해시,중앙로,37.522743,129.1134223,033-531-0222,,,,0,0,0,NONE
H00193,꿈에의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 단구로 398, 청솔3차아파트 상가동 1층 103호 (단구동)",원주시,단구로,37.3214515,127.9553045,033-732-7502,,,,0,0,0,NONE
H00194,나다운 정신건강의학과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 평원로 62, (평원동)",원주시,평원로,37.3511985,127.9509253,033-744-2468,,,,0,0,0,NONE
H00195,나소아과의원,CLINIC,"내과, 가정의학과","강원특별자치도 삼척시 청석로 63, (교동)",삼척시,청석로,37.4481935,129.1757335,033-572-7988,,,,0,0,0,NONE
H00196,난소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 강릉시 범일로 604, 2층 (내곡동, 하나로마트)",강릉시,범일로,37.7412779,128.8808217,033-646-2730,,,,0,0,0,NONE
H00197,남부밝은안과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 남원로 667-1, (명륜동)",원주시,남원로,37.3422494,127.9542488,033-766-9100,,,,0,0,0,NONE
H00198,노정호백세정형외과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 스포츠타운길 494, 2,3층 (온의동)",춘천시,스포츠타운길,37.8667287,127.7113225,033-253-0100,,,,0,0,0,NONE
H00199,누가의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 중앙로 138, 2층 (소양로4가)",춘천시,중앙로,37.8760553,127.7198524,033-261-7400,,,,0,0,0,NONE
H00200,누가이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 서원대로 396, 310호 (단구동, 스타월드프라자)",원주시,서원대로,37.3307458,127.9488807,033-765-5075,,,,0,0,0,NONE
H00201,누가이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 퇴계농공로 10, (석사동)",춘천시,퇴계농공로,37.852378,127.7440193,033-263-7544,,,,0,0,0,NONE
H00202,누가이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 동해시 한섬로 111-7, 3층 (천곡동, 현진빌딩)",동해시,한섬로,37.5222543,129.1152178,033-535-3600,,,,0,0,0,NONE
H00203,누누베베소아과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 충열로 39, (우두동)",춘천시,충열로,37.8994774,127.7327187,033-254-2266,,,,0,0,0,NONE
H00204,뉴코웰이비인후과의원,CLINIC,"내과, 가정의학과","강원특별자치도 원주시 단구로 351, 3층 (단구동)",원주시,단구로,37.3244739,127.9586014,033-765-9559,,,,0,0,0,NONE
H00205,늘찬소아청소년과의원,CLINIC,"내과, 가정의학과","강원특별자치도 춘천시 우두1길 101, 306호 (우두동)",춘천시,우두1길,37.9089597,127.7335699,033-244-0306,,,,0,0,0,NONE
